"DVSN","STTN FROM","STTN TO","RR NO.","RR DATE","FNR","P/T","INVC NO.","INVC DATE","CMDT","CNSR","CNSR GSTIN","CNSG","CNSG GSTIN","RLY GSTIN","TAX INVCID","FREIGHT PAID BY","ADVANCE FREIGHT SCHEME","ROUND TRIP TRAFFIC","CHRG WGHT","ACTL WGHT","CHRG CLSS","RATE(Q)","BSC FRGT","POL","TOTL FRGT(EXCLUDE GST)","IGST","CGST","SGST","UGST","TOTL GST","TDS IGST","TDS CGST","TDS SGST","TDS UGST","TOTL TDS","TDS REGISTRATION NO.","TOTL FRGT(INCLUDE GST)","DMRG","P/M","OTHR CHRG CODE","OTHR CHRG AMNT","REBATE CODE","REBATE AMNT","E-PAYID"
"CKP","PBSB","NHSB","261008249","09-04-2026","26040825616","P","9","08-04-2026","1421318","SAIL","21AAACS7062F2ZP","SAIL","21AAACS7062F2ZP","21AAAGM0289C1ZV","9926042154140357","CNSG","N","N","3733.2","3554.6","165","203.5","759706.2","0","948166","0","23704.15","23704.15","0","47409","","","","","","","995575","","E","DCLA","24300","","","SB00D8C598"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","113974.6","","","SB00D8C598"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","43678.44","","","SB00D8C598"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","6505.88","","","SB00D8C598"
"CKP","SOBK","NHSB","261004399","22-04-2026","26042117867","P","2","21-04-2026","1421317","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926042054140499","CNSG","N","N","3802.8","3596.6","165","203.5","773869.8","0","1055831","52791.55","0","0","0","52792","","","","","","","1108623","","E","DCLA","24750","","","SB00D92246"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","116099.48","","","SB00D92246"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","44492.76","","","SB00D92246"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","3978.42","","","SB00D92246"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SD","92640","","","SB00D92246"
"CKP","SOBK","NHSB","261004416","13-05-2026","26050827756","P","3","12-05-2026","1421317","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926052054140296","CNSG","N","N","3472.7","3397.9","165","203.5","706694.45","0","1032387","51619.35","0","0","0","51620","","","","","","","1084007","","E","DCLA","30000","","","SB00D9B75A"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","106021.53","","","SB00D9B75A"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","40630.59","","","SB00D9B75A"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","56400.22","","","SB00D9B75A"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SD","92640","","","SB00D9B75A"
"CKP","SSMK","NHSB","261012583","15-04-2026","26041418255","P","10","14-04-2026","1011290","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926042054140335","CNSG","N","N","3416.4","3378.8","165","203.5","695237.4","0","948294","47414.7","0","0","0","47415","","","","","","","995709","","E","DCLA","29400","","","SB00D8EF03"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","104302.69","","","SB00D8EF03"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","39971.88","","","SB00D8EF03"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","79381.54","","","SB00D8EF03"
"CKP","SSMK","NHSB","261012589","18-04-2026","26041624980","P","11","17-04-2026","1011290","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926042054140410","CNSG","N","N","3817.2","3777.8","165","203.5","776800.2","0","998944","49947.2","0","0","0","49948","","","","","","","1048892","","E","DCLA","33000","","","SB00D90559"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","116539.12","","","SB00D90559"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","44661.24","","","SB00D90559"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","27942.76","","","SB00D90559"
"CKP","SSMK","NHSB","261012592","21-04-2026","26041907980","P","12","20-04-2026","1011290","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926042054140473","CNSG","N","N","3668.8","3479.6","165","203.5","746600.8","0","934816","46740.8","0","0","0","46741","","","","","","","981557","","E","DCLA","23850","","","SB00D919CB"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","112008.46","","","SB00D919CB"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","42924.96","","","SB00D919CB"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","9431.18","","","SB00D919CB"
"CKP","SSMK","NHSB","261012598","24-04-2026","26042222017","P","13","23-04-2026","1011290","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926042054140535","CNSG","N","N","3344","3293.6","165","203.5","680504","0","928849","46442.45","0","0","0","46443","","","","","","","975292","","E","DCLA","28800","","","SB00D92D6B"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","102092.32","","","SB00D92D6B"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","39124.8","","","SB00D92D6B"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PCLA","21600","","","SB00D92D6B"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","56727.86","","","SB00D92D6B"
"CKP","SSMK","NHSB","261012603","25-04-2026","26042302614","P","14","24-04-2026","1011290","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926042054140573","CNSG","N","N","3811.4","3763.6","165","203.5","775619.9","0","975414","48770.7","0","0","0","48771","","","","","","","1024185","","E","DCLA","24750","","","SB00D93818"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","116362.04","","","SB00D93818"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","44593.38","","","SB00D93818"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","14088.26","","","SB00D93818"
"CKP","SSMK","NHSB","261012606","26-04-2026","26042520399","P","15","26-04-2026","1011290","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926042054140605","CNSG","N","N","3811.8","3774","165","203.5","775701.3","0","967602","48380.1","0","0","0","48381","","","","","","","1015983","","E","DCLA","24750","","","SB00D940B2"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","116374.25","","","SB00D940B2"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","44598.06","","","SB00D940B2"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","6178.24","","","SB00D940B2"
"CKP","SSMK","NHSB","261012608","28-04-2026","26042610665","P","16","27-04-2026","1011290","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926042054140636","CNSG","N","N","3452","3374.6","165","203.5","702482","0","870854","43542.7","0","0","0","43543","","","","","","","914397","","E","DCLA","22500","","","SB00D949F6"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","105389.56","","","SB00D949F6"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","40388.4","","","SB00D949F6"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","93.61","","","SB00D949F6"
"CKP","SSMK","NHSB","261012614","30-04-2026","26042825568","P","17","29-04-2026","1011290","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926042054140696","CNSG","N","N","3398.2","3312.8","165","203.5","691533.7","0","956178","47808.9","0","0","0","47809","","","","","","","1003987","","E","DCLA","29400","","","SB00D95B35"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","103747.05","","","SB00D95B35"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","39758.94","","","SB00D95B35"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","91737.83","","","SB00D95B35"
"CKP","SSMK","NHSB","261012615","30-04-2026","26042924452","P","18","29-04-2026","1011290","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926042054140710","CNSG","N","N","3795","3467.8","165","203.5","772282.5","0","932546","46627.3","0","0","0","46628","","","","","","","979174","","E","DPO","115861.35","","","SB00D960DE"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","44401.5","","","SB00D960DE"
"CKP","SSMK","NHSB","261012616","01-05-2026","26043021381","P","19","30-04-2026","1011290","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926052054140016","CNSG","N","N","3350","3295.4","165","203.5","681725","0","1054100","52705","0","0","0","52705","","","","","","","1106805","","E","DCLA","28800","","","SB00D96517"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","102275.5","","","SB00D96517"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","39195","","","SB00D96517"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","202104.17","","","SB00D96517"
"CKP","SSMK","NHSB","261012622","04-05-2026","26050323463","P","20","03-05-2026","1011290","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926052054140091","CNSG","N","N","3451","3209.4","165","203.5","702278.5","0","871076","43553.8","0","0","0","43554","","","","","","","914630","","E","DCLA","22500","","","SB00D9792E"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","105359.03","","","SB00D9792E"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","40376.7","","","SB00D9792E"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","561.66","","","SB00D9792E"
"CKP","SSMK","NHSB","261012637","13-05-2026","26051221436","P","21","12-05-2026","1011290","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926052054140311","CNSG","N","N","3826.2","3691.2","165","203.5","778631.7","0","1180820","59041","0","0","0","59041","","","","","","","1239861","","E","DCLA","41250","","","SB00D9BCD8"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","116813.89","","","SB00D9BCD8"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","44766.54","","","SB00D9BCD8"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PCLA","41250","","","SB00D9BCD8"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","158107.42","","","SB00D9BCD8"
"CKP","SSMK","NHSB","261012568","08-04-2026","26040724991","P","5","07-04-2026","1011290","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926042054140160","CNSG","N","N","3523.2","3380","165","203.5","716971.2","0","890391","44519.55","0","0","0","44520","","","","","","","934911","","E","DCLA","22950","","","SB00D8BC80"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","107563.3","","","SB00D8BC80"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","41221.44","","","SB00D8BC80"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","1684.98","","","SB00D8BC80"
"CKP","SSMK","NHSB","261012570","10-04-2026","26040824592","P","6","09-04-2026","1011290","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926042054140202","CNSG","N","N","3522","3401.8","165","203.5","716727","0","888880","44444","0","0","0","44444","","","","","","","933324","7650","E","DCLA","22950","","","SB00D8C944"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","107526.66","","","SB00D8C944"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","41207.4","","","SB00D8C944"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","468.05","","","SB00D8C944"
"CKP","SSMK","NHSB","261012573","11-04-2026","26041024287","P","7","10-04-2026","1011290","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926042054140234","CNSG","N","N","3751.8","3711.4","165","203.5","763491.3","0","920761","46038.05","0","0","0","46039","","","","","","","966800","","E","DCLA","32400","","","SB00D8D23A"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","114542.45","","","SB00D8D23A"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","43896.06","","","SB00D8D23A"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","42779.98","","","SB00D8D23A"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GWIS","76349.13","SB00D8D23A"
"CKP","SSMK","NHSB","261012575","12-04-2026","26040924908","P","8","11-04-2026","1011290","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926042054140258","CNSG","N","N","3816.4","3761.2","165","203.5","776637.4","0","1009840","50492","0","0","0","50492","","","","","","","1060332","","E","DCLA","33000","","","SB00D8D96A"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","116514.69","","","SB00D8D96A"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","44651.88","","","SB00D8D96A"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","39035.52","","","SB00D8D96A"
"CKP","SSMK","NHSB","261012579","13-04-2026","26041121614","P","9","13-04-2026","1011290","SAIL","20AAACS7062FAZJ","SAIL","21AAACS7062F2ZP","20AAAGM0289C1ZX","9926042054140297","CNSG","N","N","3395.8","3346.8","165","203.5","691045.3","0","861930","43096.5","0","0","0","43097","","","","","","","905027","","E","DCLA","22050","","","SB00D8E37B"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","103673.77","","","SB00D8E37B"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","39730.86","","","SB00D8E37B"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","5429.38","","","SB00D8E37B"
"","","","","","","","","","","","","","","","","","","","709039.1","687143.5","","","144289456.9","0.0","180312947.0","3680453.7","2667597.2","2667597.2","0.0","9015738.0","0.0","0.0","0.0","0.0","0.0","","189328685.0","","","","38413441.0","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2390050.3",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
