"DVSN","STTN FROM","STTN TO","RR NO.","RR DATE","FNR","P/T","INVC NO.","INVC DATE","CMDT","CNSR","CNSR GSTIN","CNSG","CNSG GSTIN","RLY GSTIN","TAX INVCID","FREIGHT PAID BY","ADVANCE FREIGHT SCHEME","ROUND TRIP TRAFFIC","CHRG WGHT","ACTL WGHT","CHRG CLSS","RATE(Q)","BSC FRGT","POL","TOTL FRGT(EXCLUDE GST)","IGST","CGST","SGST","UGST","TOTL GST","TDS IGST","TDS CGST","TDS SGST","TDS UGST","TOTL TDS","TDS REGISTRATION NO.","TOTL FRGT(INCLUDE GST)","DMRG","P/M","OTHR CHRG CODE","OTHR CHRG AMNT","REBATE CODE","REBATE AMNT","E-PAYID"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","546005.98","","","SB00D93827"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","209295.61","","","SB00D93827"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","OTC","80236","","","SB00D93827"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POLA","2592.26","","","SB00D93827"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TEFD","627886.82","SB00D93827"
"ASN","DLO","DSEY","262005249","07-05-2026","26050609600","P","9","07-05-2026","1421310","BCPL","19AACCB4847P1Z2","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926051933140012","CNSG","N","N","4008.1","3864.4","145","907.3","3636549.13","0","3844009","0","96100.23","96100.23","0","192201","","","","","","","4036210","","E","DPO","545502.41","","","SB00D98BA8"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","209102.58","","","SB00D98BA8"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","OTC","80162","","","SB00D98BA8"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TEFD","627307.73","SB00D98BA8"
"ASN","DPCB","DSEY","262012336","19-04-2026","26041626872","P","10","19-04-2026","2991120","SAIL","21AAACS7062F2ZP","SAIL","19AAACS7062F6Z6","21AAAGM0289C1ZV","9926042120081673","CNSR","N","N","4062.2","4002.4","145A","1054.7","4284402.34","0","4284403","0","107110.08","107110.08","0","214221","","","","","","","4498624","","E","","","","","SB00D90931"
"ASN","DPCB","DSEY","262012344","20-04-2026","26041019391","P","11","20-04-2026","2991120","SAIL","21AAACS7062F2ZP","SAIL","19AAACS7062F6Z6","21AAAGM0289C1ZV","9926042120081790","CNSR","N","N","3677","3607.8","145B","1107.4","4071909.8","442.96","4072353","0","101808.83","101808.83","0","203618","","","","","","","4275971","","E","POL1","442.96","","","SB00D91153"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SB00D91153"
"ASN","DPCB","DSEY","262012357","21-04-2026","26042106038","P","12","21-04-2026","2991120","SAIL","21AAACS7062F2ZP","SAIL","19AAACS7062F6Z6","21AAAGM0289C1ZV","9926042120081909","CNSR","N","N","2862","2816.6","145A","1054.7","3018551.4","0","3018552","0","75463.8","75463.8","0","150928","","","","","","","3169480","18450","E","","","","","SB00D91A0F"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SB00D91A0F"
"ASN","DPCB","DSEY","262012375","23-04-2026","26042108647","P","13","23-04-2026","2991120","SAIL","21AAACS7062F2ZP","SAIL","19AAACS7062F6Z6","21AAAGM0289C1ZV","9926042120082119","CNSR","N","N","3920","3829","145A","1054.7","4134424","0","4134424","0","103360.6","103360.6","0","206722","","","","","","","4341146","","E","","","","","SB00D92A9B"
"ASN","DPCB","DSEY","262012391","25-04-2026","26042108717","P","14","25-04-2026","2991120","SAIL","21AAACS7062F2ZP","SAIL","19AAACS7062F6Z6","21AAAGM0289C1ZV","9926042120082240","CNSR","N","N","4062.6","4024.4","145A","1054.7","4284824.22","1265.64","4286090","0","107152.25","107152.25","0","214305","","","","","","","4500395","","E","POL1","1265.64","","","SB00D93517"
"ASN","DPCB","DSEY","262012411","27-04-2026","26042106117","P","15","27-04-2026","2991120","SAIL","21AAACS7062F2ZP","SAIL","19AAACS7062F6Z6","21AAAGM0289C1ZV","9926042120082483","CNSR","N","N","3703","3651.7","145A","1054.7","3905554.1","421.88","3905976","0","97649.4","97649.4","0","195299","","","","","","","4101275","65190","E","POL1","421.88","","","SB00D945B2"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SB00D945B2"
"ASN","DPCB","DSEY","262012418","28-04-2026","26042508801","P","16","28-04-2026","2991120","SAIL","21AAACS7062F2ZP","SAIL","19AAACS7062F6Z6","21AAAGM0289C1ZV","9926042120082562","CNSR","N","N","4077.2","4058.4","145A","1054.7","4300222.84","1265.64","4301489","0","107537.23","107537.23","0","215075","","","","","","","4516564","","E","POL1","1265.64","","","SB00D94C71"
"ASN","DPCB","DSEY","262012429","30-04-2026","26042508980","P","17","29-04-2026","2991120","SAIL","21AAACS7062F2ZP","SAIL","19AAACS7062F6Z6","21AAAGM0289C1ZV","9926042120082697","CNSR","N","N","4060.2","4008","145A","1054.7","4282292.94","0","4282293","0","107057.33","107057.33","0","214115","","","","","","","4496408","","E","","","","","SB00D957C1"
"ASN","DPCB","DSEY","262012432","30-04-2026","26043002793","P","18","30-04-2026","2991120","SAIL","21AAACS7062F2ZP","SAIL","19AAACS7062F6Z6","21AAAGM0289C1ZV","9926042120082700","CNSR","N","N","4060.2","4006","145A","1054.7","4282292.94","0","4282293","0","107057.33","107057.33","0","214115","","","","","","","4496408","","E","","","","","SB00D959E2"
"ASN","DPCB","DSEY","262012461","03-05-2026","26043002827","P","19","03-05-2026","2991120","SAIL","21AAACS7062F2ZP","SAIL","19AAACS7062F6Z6","21AAAGM0289C1ZV","9926052120080200","CNSR","N","N","4061.8","4008","145A","1054.7","4283980.46","421.88","4284403","0","107110.08","107110.08","0","214221","","","","","","","4498624","","E","POL1","421.88","","","SB00D97040"
"ASN","DPCB","DSEY","262012230","07-04-2026","26031616317","P","2","07-04-2026","2991120","SAIL","21AAACS7062F2ZP","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926042120080579","CNSR","N","N","4031.4","3918.2","145A","1054.7","4251917.58","0","4251918","0","106297.95","106297.95","0","212596","","","","","","","4464514","17400","E","","","","","SB00D8B4CC"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SB00D8B4CC"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SB00D8B4CC"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SB00D8B4CC"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SB00D8B4CC"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SB00D8B4CC"
"ASN","DPCB","DSEY","262012477","05-05-2026","26043027206","P","20","04-05-2026","2991120","SAIL","21AAACS7062F2ZP","SAIL","19AAACS7062F6Z6","21AAAGM0289C1ZV","9926052120080379","CNSR","N","N","4064.6","4022.4","145A","1054.7","4286933.62","0","4286934","0","107173.35","107173.35","0","214347","","","","","","","4501281","","E","","","","","SB00D97BAC"
"ASN","DPCB","DSEY","262012523","09-05-2026","26042509323","P","21","09-05-2026","2991120","SAIL","21AAACS7062F2ZP","SAIL","19AAACS7062F6Z6","21AAAGM0289C1ZV","9926052120080843","CNSR","N","N","4045.6","3957.4","145A","1054.7","4266894.32","0","4266895","0","106672.38","106672.38","0","213345","","","","","","","4480240","26100","E","","","","","SB00D99F8E"
"ASN","DPCB","DSEY","262012232","07-04-2026","26033141349","P","3","07-04-2026","2991120","SAIL","21AAACS7062F2ZP","SAIL","19AAACS7062F6Z6","21AAAGM0289C1ZV","9926042120080585","CNSR","N","N","4060.6","3995.2","145A","1054.7","4282714.82","0","4282715","0","107067.88","107067.88","0","214136","","","","","","","4496851","","E","","","","","SB00D8B520"
"ASN","DPCB","DSEY","262012282","12-04-2026","26031617282","P","4","12-04-2026","2991120","SAIL","21AAACS7062F2ZP","SAIL","19AAACS7062F6Z6","21AAAGM0289C1ZV","9926042120081043","CNSR","N","N","3901.6","3834.8","145A","1054.7","4115017.52","0","4115018","0","102875.45","102875.45","0","205751","","","","","","","4320769","16800","E","","","","","SB00D8D869"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SB00D8D869"
"ASN","DPCB","DSEY","262012279","12-04-2026","26040508995","P","5","12-04-2026","2991120","SAIL","21AAACS7062F2ZP","SAIL","19AAACS7062F6Z6","21AAAGM0289C1ZV","9926042120081034","CNSR","N","N","4060","3970.6","145A","1054.7","4282082","0","4282082","0","107052.05","107052.05","0","214105","","","","","","","4496187","","E","","","","","SB00D8D7F8"
"ASN","DPCB","DSEY","262012280","12-04-2026","26041019629","P","6","12-04-2026","2991120","SAIL","21AAACS7062F2ZP","SAIL","19AAACS7062F6Z6","21AAAGM0289C1ZV","9926042120081041","CNSR","N","N","4060.2","3988","145A","1054.7","4282292.94","0","4282293","0","107057.33","107057.33","0","214115","","","","","","","4496408","","E","","","","","SB00D8D860"
"ASN","DPCB","DSEY","262012288","13-04-2026","26041221181","P","7","13-04-2026","2991120","SAIL","21AAACS7062F2ZP","SAIL","19AAACS7062F6Z6","21AAAGM0289C1ZV","9926042120081096","CNSR","N","N","4060.4","3982.8","145A","1054.7","4282503.88","0","4282504","0","107062.6","107062.6","0","214126","","","","","","","4496630","","E","","","","","SB00D8DDAE"
"ASN","DPCB","DSEY","262012297","14-04-2026","26041221215","P","8","14-04-2026","2991120","SAIL","21AAACS7062F2ZP","SAIL","19AAACS7062F6Z6","21AAAGM0289C1ZV","9926042120081252","CNSR","N","N","4060","3985","145A","1054.7","4282082","0","4282082","0","107052.05","107052.05","0","214105","","","","","","","4496187","","E","","","","","SB00D8E822"
"ASN","DPCB","DSEY","262012329","18-04-2026","26041626720","P","9","18-04-2026","2991120","SAIL","21AAACS7062F2ZP","SAIL","19AAACS7062F6Z6","21AAAGM0289C1ZV","9926042120081614","CNSR","N","N","4063","4021.2","145A","1054.7","4285246.1","0","4285247","0","107131.18","107131.18","0","214263","","","","","","","4499510","","E","","","","","SB00D90383"
"ASN","HDCB","DSEY","262012108","12-04-2026","26041122905","P","10","12-04-2026","2991120","SAIL","19AAACS7062F6Z6","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926041955080104","CNSR","N","N","4041","3958.2","145A","797.2","3221485.2","0","3221486","0","80537.15","80537.15","0","161075","","","","","","","3382561","","E","","","","","SB00D8DA44"
"ASN","HDCB","DSEY","262012111","13-04-2026","26040825014","P","11","12-04-2026","2991120","SAIL","19AAACS7062F6Z6","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926041955080108","CNSR","N","N","3971","3874.6","145A","797.2","3165681.2","0","3165682","0","79142.05","79142.05","0","158285","","","","","","","3323967","","E","","","","","SB00D8DDCD"
"ASN","HDCB","DSEY","262012113","14-04-2026","26041306312","P","12","13-04-2026","2991120","SAIL","19AAACS7062F6Z6","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926041955080120","CNSR","N","N","4040.6","3819.8","145A","797.2","3221166.32","0","3229867","0","80746.68","80746.68","0","161494","","","","","","","3391361","","E","DCLA","8700","","","SB00D8E5CC"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SB00D8E5CC"
"ASN","HDCB","DSEY","262012112","14-04-2026","26041317169","P","13","13-04-2026","1421968","SAIL","19AAACS7062F6Z6","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926041955140040","CNSR","N","N","4026.7","3851.3","145","516.1","2078179.87","0","2509440","0","62736","62736","0","125472","","","","","","","2634912","","E","DPO","311747.11","","","SB00D8E425"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","119512.46","","","SB00D8E425"
"ASN","HDCB","DSEY","262012116","14-04-2026","26040907983","P","14","14-04-2026","2991120","SAIL","19AAACS7062F6Z6","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926041955080126","CNSR","N","N","3912.4","3676","145A","797.2","3118965.28","0","3118966","0","77974.15","77974.15","0","155949","","","","","","","3274915","","E","","","","","SB00D8E8F7"
"ASN","HDCB","DSEY","262012115","14-04-2026","26041407514","P","15","14-04-2026","2991120","SAIL","19AAACS7062F6Z6","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926041955080125","CNSR","N","N","3970","3786.8","145A","797.2","3164884","0","3164884","0","79122.1","79122.1","0","158245","","","","","","","3323129","","E","","","","","SB00D8E8F0"
"ASN","HDCB","DSEY","262012119","16-04-2026","26041509414","P","16","15-04-2026","1421968","SAIL","19AAACS7062F6Z6","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926041955140049","CNSR","N","N","4046.2","3845.2","145","516.1","2088243.82","0","2521592","0","63039.8","63039.8","0","126080","","","","","","","2647672","","E","DPO","313256.8","","","SB00D8F718"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","120091.22","","","SB00D8F718"
"ASN","HDCB","DSEY","262012120","16-04-2026","26040204822","P","17","15-04-2026","2991120","SAIL","19AAACS7062F6Z6","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926041955080144","CNSR","N","N","4017.2","3840.1","145A","797.2","3202511.84","0","3211212","0","80280.3","80280.3","0","160561","","","","","","","3371773","","E","DCLA","8700","","","SB00D8F872"
"ASN","HDCB","DSEY","262012122","18-04-2026","26041421055","P","18","18-04-2026","2991120","SAIL","19AAACS7062F6Z6","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926041955080163","CNSR","N","N","4114.8","4006.4","145A","797.2","3280318.56","0","3280319","0","82007.98","82007.98","0","164016","","","","","","","3444335","","E","","","","","SB00D9063C"
"ASN","HDCB","DSEY","262012123","19-04-2026","26041812008","P","19","18-04-2026","2991120","SAIL","19AAACS7062F6Z6","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926041955080167","CNSR","N","N","3821.8","3636.3","145A","797.2","3046738.96","0","3046739","0","76168.48","76168.48","0","152337","","","","","","","3199076","","E","","","","","SB00D908FE"
"ASN","HDCB","DSEY","262012126","20-04-2026","26041523511","P","20","20-04-2026","2991120","SAIL","19AAACS7062F6Z6","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926041955080179","CNSR","N","N","3903.2","3823.4","145A","797.2","3111631.04","0","3111632","0","77790.8","77790.8","0","155582","","","","","","","3267214","","E","","","","","SB00D911B6"
"ASN","HDCB","DSEY","262012129","22-04-2026","26042024974","P","21","21-04-2026","1421968","SAIL","19AAACS7062F6Z6","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926041955140074","CNSR","N","N","4108.9","4029.7","145","516.1","2120603.29","0","2569517","0","64237.93","64237.93","0","128476","","","","","","","2697993","","E","DCLA","8850","","","SB00D92118"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","318111.04","","","SB00D92118"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","121952.15","","","SB00D92118"
"ASN","HDCB","DSEY","262012132","23-04-2026","26042119892","P","22","22-04-2026","2991120","SAIL","19AAACS7062F6Z6","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926041955080208","CNSR","N","N","3952.2","3797.8","145A","797.2","3150693.84","0","3150694","0","78767.35","78767.35","0","157535","","","","","","","3308229","","E","","","","","SB00D92728"
"ASN","HDCB","DSEY","262012131","23-04-2026","26041919860","P","23","23-04-2026","2991120","SAIL","19AAACS7062F6Z6","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926041955080207","CNSR","N","N","4118.6","4003.5","145A","797.2","3283347.92","0","3283348","0","82083.7","82083.7","0","164168","","","","","","","3447516","","E","","","","","SB00D9271B"
"ASN","HDCB","DSEY","262012133","23-04-2026","26042306504","P","24","23-04-2026","2991120","SAIL","19AAACS7062F6Z6","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926041955080211","CNSR","N","N","3997.2","3905","145A","797.2","3186567.84","0","3203668","0","80091.7","80091.7","0","160184","","","","","","","3363852","","E","DCLA","17100","","","SB00D92A09"
"ASN","HDCB","DSEY","262012136","26-04-2026","26042115188","P","25","25-04-2026","2991120","SAIL","19AAACS7062F6Z6","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926041955080232","CNSR","N","N","4119.6","4045.4","145A","797.2","3284145.12","0","3284146","0","82103.65","82103.65","0","164208","","","","","","","3448354","","E","","","","","SB00D93B6D"
"ASN","HDCB","DSEY","262012138","27-04-2026","26042607829","P","26","26-04-2026","1421968","SAIL","19AAACS7062F6Z6","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926041955140092","CNSR","N","N","4063.6","4015.1","145","516.1","2097223.96","0","2549836","0","63745.9","63745.9","0","127492","","","","","","","2677328","","E","DCLA","17400","","","SB00D94344"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","314603.91","","","SB00D94344"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","120607.65","","","SB00D94344"
"ASN","HDCB","DSEY","262012139","27-04-2026","26042705769","P","27","27-04-2026","2991120","SAIL","19AAACS7062F6Z6","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926041955080245","CNSR","N","N","3963","3826.6","145A","797.2","3159303.6","0","3167854","0","79196.35","79196.35","0","158393","","","","","","","3326247","","E","DCLA","8550","","","SB00D9453C"
"ASN","HDCB","DSEY","262012143","29-04-2026","26042513520","P","28","29-04-2026","2991120","SAIL","19AAACS7062F6Z6","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926041955080260","CNSR","N","N","4108","4001.3","145A","797.2","3274897.6","0","3274898","0","81872.45","81872.45","0","163745","","","","","","","3438643","","E","","","","","SB00D954DB"
"ASN","HDCB","DSEY","262012147","01-05-2026","26042805403","P","29","30-04-2026","2991120","SAIL","19AAACS7062F6Z6","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926051955080002","CNSR","N","N","4104.6","4012.7","145A","797.2","3272187.12","0","3281038","0","82025.95","82025.95","0","164052","","","","","","","3445090","","E","DCLA","8850","","","SB00D96308"
"ASN","HDCB","DSEY","262012148","01-05-2026","26042905129","P","30","01-05-2026","1421968","SAIL","19AAACS7062F6Z6","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926051955140002","CNSR","N","N","3774.7","3685.8","145","516.1","1948122.67","0","2360494","0","59012.35","59012.35","0","118025","","","","","","","2478519","","E","DCLA","8100","","","SB00D964EF"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","292237.27","","","SB00D964EF"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","112033.1","","","SB00D964EF"
"ASN","HDCB","DSEY","262012156","03-05-2026","26042905156","P","31","02-05-2026","2991120","SAIL","19AAACS7062F6Z6","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926051955080017","CNSR","N","N","4117.4","4040.6","145A","797.2","3282391.28","0","3291242","0","82281.05","82281.05","0","164563","","","","","","","3455805","","E","DCLA","8850","","","SB00D96F50"
"ASN","HDCB","DSEY","262012157","03-05-2026","26043025828","P","32","02-05-2026","2991118","SAIL","19AAACS7062F6Z6","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926051955080022","CNSR","N","N","4048.6","3984.9","145A","797.2","3227543.92","0","3227544","0","80688.6","80688.6","0","161378","","","","","","","3388922","","E","","","","","SB00D970AE"
"ASN","HDCB","DSEY","262012162","05-05-2026","26042725666","P","33","04-05-2026","2991120","SAIL","19AAACS7062F6Z6","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926051955080039","CNSR","N","N","3840.6","3759.7","145A","797.2","3061726.32","0","3061727","0","76543.18","76543.18","0","153087","","","","","","","3214814","","E","","","","","SB00D97CF2"
"ASN","HDCB","DSEY","262012163","05-05-2026","26050405943","P","34","04-05-2026","2991120","SAIL","19AAACS7062F6Z6","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926051955080042","CNSR","N","N","4060.6","3997.5","145A","797.2","3237110.32","0","3245811","0","81145.28","81145.28","0","162291","","","","","","","3408102","","E","DCLA","8700","","","SB00D980F6"
"ASN","HDCB","DSEY","262012166","06-05-2026","26050405925","P","35","05-05-2026","1421968","SAIL","19AAACS7062F6Z6","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926051955140024","CNSR","N","N","3616.9","3473.4","145","516.1","1866682.09","0","2261853","0","56546.33","56546.33","0","113093","","","","","","","2374946","","E","DCLA","7800","","","SB00D98701"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","280020.4","","","SB00D98701"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","107349.59","","","SB00D98701"
"ASN","HDCB","DSEY","262012167","06-05-2026","26050505447","P","36","06-05-2026","2991120","SAIL","19AAACS7062F6Z6","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926051955080052","CNSR","N","N","4031.4","3951.1","145A","797.2","3213832.08","0","3213833","0","80345.83","80345.83","0","160692","","","","","","","3374525","","E","","","","","SB00D988A1"
"ASN","HDCB","DSEY","262012168","07-05-2026","26050317499","P","37","06-05-2026","2991120","SAIL","19AAACS7062F6Z6","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926051955080056","CNSR","N","N","3694.8","3623","145A","797.2","2945494.56","0","2945495","0","73637.38","73637.38","0","147275","","","","","","","3092770","","E","","","","","SB00D98B0E"
"ASN","HDCB","DSEY","262012171","09-05-2026","26050705630","P","38","08-05-2026","2991120","SAIL","19AAACS7062F6Z6","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926051955080089","CNSR","N","N","4123.4","3998.1","145A","797.2","3287174.48","0","3296025","0","82400.63","82400.63","0","164802","","","","","","","3460827","","E","DCLA","8850","","","SB00D99DC6"
"ASN","HDCB","DSEY","262012172","10-05-2026","26050907557","P","39","09-05-2026","2991120","SAIL","19AAACS7062F6Z6","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926051955080091","CNSR","N","N","3970.6","3883.5","145A","797.2","3165362.32","0","3173913","0","79347.83","79347.83","0","158696","","","","","","","3332609","","E","DCLA","8550","","","SB00D9A2D0"
"ASN","HDCB","DSEY","262012173","10-05-2026","26050623053","P","40","09-05-2026","2991120","SAIL","19AAACS7062F6Z6","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926051955080092","CNSR","N","N","3917.2","3831.3","145A","797.2","3122791.84","0","3122792","0","78069.8","78069.8","0","156140","","","","","","","3278932","","E","","","","","SB00D9A2DE"
"ASN","HDCB","DSEY","262012174","10-05-2026","26050923306","P","41","10-05-2026","2991120","SAIL","19AAACS7062F6Z6","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926051955080096","CNSR","N","N","4043.6","3952.1","145A","797.2","3223557.92","0","3223558","0","80588.95","80588.95","0","161178","","","","","","","3384736","","E","","","","","SB00D9A584"
"ASN","HDCB","DSEY","262012179","12-05-2026","26051006633","P","42","11-05-2026","2991120","SAIL","19AAACS7062F6Z6","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926051955080110","CNSR","N","N","3967.2","3808.9","145A","797.2","3162651.84","0","3162652","0","79066.3","79066.3","0","158133","","","","","","","3320785","","E","","","","","SB00D9B05C"
"ASN","HDCB","DSEY","262012177","11-05-2026","26051106553","P","43","11-05-2026","1421968","SAIL","19AAACS7062F6Z6","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926051955140047","CNSR","N","N","4054.6","3963.8","145","516.1","2092579.06","0","2544227","0","63605.68","63605.68","0","127212","","","","","","","2671439","","E","DCLA","17400","","","SB00D9ABA0"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","313907.13","","","SB00D9ABA0"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","120340.53","","","SB00D9ABA0"
"ASN","HDCB","DSEY","262012178","11-05-2026","26051020794","P","44","11-05-2026","2991120","SAIL","19AAACS7062F6Z6","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926051955080107","CNSR","N","N","4047.8","3928.1","145A","797.2","3226906.16","0","3226907","0","80672.68","80672.68","0","161346","","","","","","","3388253","","E","","","","","SB00D9AD15"
"ASN","HDCB","DSEY","262012180","13-05-2026","26051206491","P","45","12-05-2026","2991120","SAIL","19AAACS7062F6Z6","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926051955080120","CNSR","N","N","3481","3260.6","145A","797.2","2775053.2","0","2775054","0","69376.35","69376.35","0","138753","","","","","","","2913807","","E","","","","","SB00D9B7DE"
"ASN","HDCB","DSEY","262012099","08-04-2026","26040607409","P","7","07-04-2026","1421968","SAIL","19AAACS7062F6Z6","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926041955140026","CNSR","N","N","4065.9","4014.7","145","516.1","2098410.99","0","2559969","0","63999.23","63999.23","0","127999","","","","","","","2687968","","E","DCLA","26100","","","SB00D8BE42"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","314781.98","","","SB00D8BE42"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","120675.91","","","SB00D8BE42"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SB00D8BE42"
"ASN","HDCB","DSEY","262012104","11-04-2026","26040522135","P","8","11-04-2026","2991120","SAIL","19AAACS7062F6Z6","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926041955080092","CNSR","N","N","4101.4","4002.1","145A","797.2","3269636.08","0","3269637","0","81740.93","81740.93","0","163482","","","","","","","3433119","","E","","","","","SB00D8CFD6"
"ASN","HDCB","DSEY","262012107","12-04-2026","26040822877","P","9","12-04-2026","1421968","SAIL","19AAACS7062F6Z6","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926041955140034","CNSR","N","N","4013.2","3963.8","145","516.1","2071212.52","0","2518127","0","62953.18","62953.18","0","125907","","","","","","","2644034","","E","DCLA","17100","","","SB00D8D707"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DPO","310701.94","","","SB00D8D707"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DS","119111.78","","","SB00D8D707"
"ASN","HDCG","DSEY","462000250","09-05-2026","26050424832","P","1","08-05-2026","2991325","MWF","21AARCM6757G1Z5","SAIL","19AAACS7062F6Z6","19AAAGM0289C1ZG","9926051955080087","CNSG","N","N","3769.4","3578.8","145A","797.2","3004965.68","0","3013066","0","75326.65","75326.65","0","150654","","","","","","","3163720","","E","DCLA","8100","","","SB00D99D48"
"ASN","HSPG","DSEY","262173641","05-05-2026","26050415126","P","1","04-05-2026","3312746","SAIL","21AAACS7062F2ZP","SAIL","19AAACS7062F6Z6","21AAAGM0289C1ZV","9926052154120149","CNSR","N","N","130.2","124.8","165","587.2","76453.44","0","96332","0","2408.3","2408.3","0","4817","","","","","","","101149","","E","DPO","11468.02","","","SB00D97B70"
