DVSN,STTN FROM,STTN TO,RR NO.,RR DATE,FNR,P/T,INVC NO.,INVC DATE,CMDT,CNSR,CNSR GSTIN,CNSG,CNSG GSTIN,RLY GSTIN,TAX INVCID,FREIGHT PAID BY,ADVANCE FREIGHT SCHEME,ROUND TRIP TRAFFIC,CHRG WGHT,ACTL WGHT,CHRG CLSS,RATE(Q),BSC FRGT,POL,TOTL FRGT(EXCLUDE GST),IGST,CGST,SGST,UGST,TOTL GST,TDS IGST,TDS CGST,TDS SGST,TDS UGST,TOTL TDS,TDS REGISTRATION NO.,TOTL FRGT(INCLUDE GST),DMRG,P/M,OTHR CHRG CODE,OTHR CHRG AMNT,REBATE CODE,REBATE AMNT,E-PAYID,_source,WEIGHT_DIFF,WEIGHT_DIFF_PCT,FREIGHT_PER_TONNE,GST_RATE_PCT,HAS_DEMURRAGE,HAS_OTHER_CHARGES,ROUTE,DAY_OF_WEEK,MONTH,WEEK,CNSR_ENC,DVSN_ENC,ROUTE_ENC,IS_ANOMALY,ANOMALY_SCORE,BASIC_FREIGHT_CALC,GST_AMT_CALC,WEIGHT_RATIO
ADRA,DPCB,BSCS,262012403.0,2026-04-27,26042507848.0,P,39.0,2026-04-27,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042120082408.0,CNSR,N,N,4060.0,3945.6,145A,1228.0,4985680.0,0.0,4985680.0,0.0,124642.0,124642.0,0.0,249284.0,0.0,0.0,0.0,0.0,0.0,,5234964.0,0.0,E,,0.0,,0.0,SB00D9420B,Outward Freight Details (4).csv,114.40000000000008,2.899432278994325,1289.4,5.0,0,0,DPCB → BSCS,0,4,18,13,0,20,0,0.4559561883099305,49856800.0,2492840.0,1.0289943227899432
ADRA,DPCB,BSCS,262012407.0,2026-04-27,26042508485.0,P,40.0,2026-04-27,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042120082446.0,CNSR,N,N,3973.6,3863.9,145A,1228.0,4879580.8,0.0,4879581.0,0.0,121989.53,121989.53,0.0,243980.0,0.0,0.0,0.0,0.0,0.0,,5123561.0,0.0,E,,0.0,,0.0,SB00D943C3,Outward Freight Details (4).csv,109.69999999999982,2.839100390796858,1289.4002919267164,5.000019468884727,0,0,DPCB → BSCS,0,4,18,13,0,20,0,0.4616649143658116,48795808.0,2439790.4,1.0283910039079687
ADRA,DPCB,BSCS,262012425.0,2026-04-29,26042508087.0,P,41.0,2026-04-29,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042120082632.0,CNSR,N,N,3993.8,3942.4,145A,1228.0,4904386.4,491.2,4904878.0,0.0,122621.95,122621.95,0.0,245244.0,0.0,0.0,0.0,0.0,0.0,,5150122.0,0.0,E,POL1,491.2,,0.0,SB00D95299,Outward Freight Details (4).csv,51.40000000000009,1.3037743506493529,1289.529270369072,5.000002038786694,0,1,DPCB → BSCS,2,4,18,13,0,20,0,0.4375768022910454,49043864.0,2452193.2,1.0130377435064934
ADRA,DPCB,BSCS,262012436.0,2026-04-30,26042508342.0,P,42.0,2026-04-30,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042120082744.0,CNSR,N,N,4062.8,4001.0,145A,1228.0,4989118.4,0.0,4989119.0,0.0,124727.98,124727.98,0.0,249456.0,0.0,0.0,0.0,0.0,0.0,,5238575.0,0.0,E,,0.0,,0.0,SB00D95C9A,Outward Freight Details (4).csv,61.80000000000018,1.54461384653837,1289.4001673722555,5.000001002180946,0,0,DPCB → BSCS,3,4,18,13,0,20,0,0.4365594303736476,49891184.0,2494559.2,1.0154461384653837
ADRA,DPCB,BSCS,262012454.0,2026-05-02,26043026775.0,P,43.0,2026-05-02,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052120080098.0,CNSR,N,N,4002.0,3987.2,145A,1228.0,4914456.0,491.2,4914948.0,0.0,122873.7,122873.7,0.0,245748.0,0.0,0.0,0.0,0.0,0.0,,5160696.0,900.0,E,POL1,491.2,,0.0,SB00D9680F,Outward Freight Details (4).csv,14.800000000000182,0.3711878009630864,1289.5292353823088,5.0000122076571305,1,1,DPCB → BSCS,5,5,18,13,0,20,0,0.45211900622263457,49144560.0,2457228.0,1.0037118780096308
ADRA,DPCB,BSCS,262012455.0,2026-05-02,26041020333.0,P,44.0,2026-05-02,1421968.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052120140024.0,CNSR,N,N,4469.0,4386.2,145,835.8,3735190.2,0.0,4510249.0,0.0,112756.23,112756.23,0.0,225513.0,0.0,0.0,0.0,0.0,0.0,,4735762.0,0.0,E,DPO,560278.53,,0.0,SB00D96B53,Outward Freight Details (4).csv,82.80000000000018,1.8877388171994025,1059.691653613784,5.000012194448688,0,1,DPCB → BSCS,5,5,18,13,0,20,0,0.4037711998195319,37351902.0,1867595.1,1.018877388171994
ADRA,DPCB,BSCS,262012478.0,2026-05-05,26043026845.0,P,45.0,2026-05-05,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052120080410.0,CNSR,N,N,4060.2,3974.6,145A,1228.0,4985925.6,0.0,4985926.0,0.0,124648.15,124648.15,0.0,249297.0,0.0,0.0,0.0,0.0,0.0,,5235223.0,0.0,E,,0.0,,0.0,SB00D97E53,Outward Freight Details (4).csv,85.59999999999991,2.1536758415941204,1289.4002758484803,5.000014039518437,0,0,DPCB → BSCS,1,5,19,13,0,20,0,0.43419937177689566,49859256.0,2492962.8000000003,1.0215367584159412
ADRA,DPCB,BSCS,262012487.0,2026-05-06,26043027224.0,P,46.0,2026-05-06,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052120080476.0,CNSR,N,N,4066.6,4030.0,145A,1228.0,4993784.8,982.4,4994768.0,0.0,124869.2,124869.2,0.0,249739.0,0.0,0.0,0.0,0.0,0.0,,5244507.0,0.0,E,POL1,982.4,,0.0,SB00D984CB,Outward Freight Details (4).csv,36.59999999999991,0.9081885856079382,1289.654010721487,5.000012012569953,0,1,DPCB → BSCS,2,5,19,13,0,20,0,0.4438198614289188,49937848.0,2496892.4,1.0090818858560793
ADRA,DPCB,BSCS,262012495.0,2026-05-07,26042508670.0,P,47.0,2026-05-06,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052120080560.0,CNSR,N,N,3992.8,3973.2,145A,1228.0,4903158.4,4912.0,4908071.0,0.0,122701.78,122701.78,0.0,245404.0,0.0,0.0,0.0,0.0,0.0,,5153475.0,42000.0,E,POL1,4912.0,,0.0,SB00D989EE,Outward Freight Details (4).csv,19.600000000000364,0.4933051444679443,1290.6919955920655,5.000009168571522,1,1,DPCB → BSCS,3,5,19,13,0,20,0,0.450645337723719,49031584.0,2451579.2,1.0049330514446795
ADRA,DPCB,BSCS,262012506.0,2026-05-08,26050417896.0,P,48.0,2026-05-08,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052120080716.0,CNSR,N,N,3996.8,3968.5,145A,1228.0,4908070.4,982.4,4909053.0,0.0,122726.33,122726.33,0.0,245453.0,0.0,0.0,0.0,0.0,0.0,,5154506.0,17100.0,E,POL1,982.4,,0.0,SB00D99576,Outward Freight Details (4).csv,28.300000000000185,0.7131157868212217,1289.658226581265,5.000007129684687,1,1,DPCB → BSCS,4,5,19,13,0,20,0,0.44373034748057,49080704.0,2454035.2,1.0071311578682123
ADRA,DPCB,BSCS,262012511.0,2026-05-08,26050825749.0,P,49.0,2026-05-08,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052120080744.0,CNSR,N,N,3910.6,3871.1,145A,1228.0,4802216.8,982.4,4803200.0,0.0,120080.0,120080.0,0.0,240160.0,0.0,0.0,0.0,0.0,0.0,,5043360.0,50400.0,E,POL1,982.4,,0.0,SB00D99843,Outward Freight Details (4).csv,39.5,1.0203818036217096,1289.663990180535,5.0,1,1,DPCB → BSCS,4,5,19,13,0,20,0,0.44763978753214567,48022168.0,2401108.4,1.0102038180362172
ADRA,DPCB,BSCS,262012517.0,2026-05-09,26050605473.0,P,50.0,2026-05-09,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052120080754.0,CNSR,N,N,3991.2,3919.8,145A,1228.0,4901193.6,0.0,4901194.0,0.0,122529.85,122529.85,0.0,245060.0,0.0,0.0,0.0,0.0,0.0,,5146254.0,0.0,E,,0.0,,0.0,SB00D99A05,Outward Freight Details (4).csv,71.39999999999964,1.8215215061992869,1289.400180396873,5.000006120957464,0,0,DPCB → BSCS,5,5,19,13,0,20,0,0.4275741763557892,49011936.0,2450596.8000000003,1.018215215061993
ADRA,DPCB,BSCS,262012527.0,2026-05-10,26051000125.0,P,51.0,2026-05-10,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052120080846.0,CNSR,N,N,4055.8,3975.1,145A,1228.0,4980522.4,0.0,4980523.0,0.0,124513.08,124513.08,0.0,249027.0,0.0,0.0,0.0,0.0,0.0,,5229550.0,100050.0,E,,0.0,,0.0,SB00D9A0ED,Outward Freight Details (4).csv,80.70000000000027,2.030137606601099,1289.4003649095123,5.000017066480769,1,0,DPCB → BSCS,6,5,19,13,0,20,0,0.43871334692963887,49805224.0,2490261.2,1.020301376066011
ADRA,DPCB,BSCS,262012532.0,2026-05-11,26050605543.0,P,52.0,2026-05-10,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052120080948.0,CNSR,N,N,4060.0,3974.4,145A,1228.0,4985680.0,0.0,4985680.0,0.0,124642.0,124642.0,0.0,249284.0,0.0,0.0,0.0,0.0,0.0,,5234964.0,0.0,E,,0.0,,0.0,SB00D9A7A6,Outward Freight Details (4).csv,85.59999999999991,2.153784219001608,1289.4,5.0,0,0,DPCB → BSCS,0,5,20,13,0,20,0,0.4391242733737495,49856800.0,2492840.0,1.021537842190016
ADRA,DPCB,BSCS,262012537.0,2026-05-11,26051024082.0,P,53.0,2026-05-11,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052120081008.0,CNSR,N,N,4060.0,3952.4,145A,1228.0,4985680.0,0.0,4985680.0,0.0,124642.0,124642.0,0.0,249284.0,0.0,0.0,0.0,0.0,0.0,,5234964.0,0.0,E,,0.0,,0.0,SB00D9AB3E,Outward Freight Details (4).csv,107.59999999999992,2.7223965185709926,1289.4,5.0,0,0,DPCB → BSCS,0,5,20,13,0,20,0,0.4462680925788087,49856800.0,2492840.0,1.02722396518571
ADRA,DPCB,BSCS,262012547.0,2026-05-12,26051205395.0,P,54.0,2026-05-12,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052120081116.0,CNSR,N,N,4060.8,3960.2,145A,1228.0,4986662.4,0.0,4986663.0,0.0,124666.58,124666.58,0.0,249334.0,0.0,0.0,0.0,0.0,0.0,,5235997.0,0.0,E,,0.0,,0.0,SB00D9B28E,Outward Freight Details (4).csv,100.60000000000036,2.54027574364932,1289.4003644602049,5.000017045467079,0,0,DPCB → BSCS,1,5,20,13,0,20,0,0.44705243351885665,49866624.0,2493331.2,1.0254027574364932
ADRA,DSEY,BSCS,262059722.0,2026-04-19,26041715282.0,P,1.0,2026-04-19,3312433.0,SAIL,19AAACS7062F6Z6,SAIL,20AAACS7062FAZJ,19AAAGM0289C1ZG,9926041923120476.0,CNSR,N,N,1264.2,1234.5,165W,341.3,431471.46,0.0,521015.0,0.0,13025.38,13025.38,0.0,26051.0,0.0,0.0,0.0,0.0,0.0,,547066.0,0.0,E,DPO,64727.04,,0.0,SB00D90A92,Outward Freight Details (4).csv,29.700000000000045,2.4058323207776464,432.7369087169752,5.000047983263438,0,1,DSEY → BSCS,6,4,16,13,0,23,0,0.4389215902425843,4314714.600000001,215735.73000000004,1.0240583232077765
ADRA,DSEY,BSCS,262059723.0,2026-04-19,26041715291.0,P,2.0,2026-04-19,3312433.0,SAIL,19AAACS7062F6Z6,SAIL,20AAACS7062FAZJ,19AAAGM0289C1ZG,9926041923120476.0,CNSR,N,N,402.2,391.8,165W,341.3,137270.86,0.0,165759.0,0.0,4143.98,4143.98,0.0,8288.0,0.0,0.0,0.0,0.0,0.0,,174047.0,0.0,E,DPO,20592.64,,0.0,SB00D90A93,Outward Freight Details (4).csv,10.399999999999975,2.654415518121485,432.7374440576828,5.00003016427464,0,1,DSEY → BSCS,6,4,16,13,0,23,0,0.4366864679459293,1372708.6,68635.43000000001,1.026544155181215
ADRA,FOS,BSCS,261008878.0,2026-04-11,26040806383.0,P,10.0,2026-04-10,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,20AAACS7062FAZJ,20AAAGM0289C1ZX,9926042054140236.0,CNSG,N,N,4060.0,3723.6,165,666.6,2706396.0,0.0,3307556.0,0.0,82688.9,82688.9,0.0,165378.0,0.0,0.0,0.0,0.0,0.0,,3472934.0,0.0,E,DPO,405959.4,,0.0,SB00D8D28E,Outward Freight Details (4).csv,336.4000000000001,9.034267912772588,855.4024630541871,5.00000604676081,0,1,FOS → BSCS,5,4,15,13,0,24,0,0.4225379245451082,27063960.0,1353198.0,1.090342679127726
ADRA,FOS,BSCS,261008879.0,2026-04-12,26041020999.0,P,11.0,2026-04-11,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,20AAACS7062FAZJ,20AAAGM0289C1ZX,9926042054140250.0,CNSG,N,N,4558.2,4372.0,165,666.6,3038496.12,0.0,3740783.0,0.0,93519.58,93519.58,0.0,187040.0,0.0,0.0,0.0,0.0,0.0,,3927823.0,0.0,E,DCLA,26100.0,,0.0,SB00D8D717,Outward Freight Details (4).csv,186.19999999999985,4.258920402561753,861.7048396296784,5.00002272251558,0,1,FOS → BSCS,6,4,15,13,0,24,0,0.3781541344490251,30384961.2,1519248.06,1.0425892040256175
ADRA,FOS,BSCS,261008882.0,2026-04-13,26041021022.0,P,12.0,2026-04-12,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,20AAACS7062FAZJ,20AAAGM0289C1ZX,9926042054140276.0,CNSG,N,N,4559.2,4306.4,165,666.6,3039162.72,0.0,3738473.0,0.0,93461.83,93461.83,0.0,186924.0,0.0,0.0,0.0,0.0,0.0,,3925397.0,0.0,E,DCLA,26100.0,,0.0,SB00D8DDF3,Outward Freight Details (4).csv,252.80000000000013,5.870332528329932,860.98372521495,5.000009362111215,0,1,FOS → BSCS,0,4,16,13,0,24,0,0.38294084480320206,30391627.2,1519581.36,1.0587033252832994
ADRA,FOS,BSCS,261008885.0,2026-04-14,26040721815.0,P,13.0,2026-04-13,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,20AAACS7062FAZJ,20AAAGM0289C1ZX,9926042054140304.0,CNSG,N,N,3997.9,3861.2,165,666.6,2665000.14,0.0,3280032.0,0.0,82000.8,82000.8,0.0,164002.0,0.0,0.0,0.0,0.0,0.0,,3444034.0,0.0,E,DCLA,22950.0,,0.0,SB00D8E53F,Outward Freight Details (4).csv,136.70000000000027,3.5403501502123764,861.4607669026238,5.000012195002976,0,1,FOS → BSCS,1,4,16,13,0,24,0,0.36869838372891484,26650001.400000002,1332500.0700000003,1.0354035015021237
ADRA,FOS,BSCS,261008887.0,2026-04-14,26040722027.0,P,14.0,2026-04-14,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,20AAACS7062FAZJ,20AAAGM0289C1ZX,9926042054140316.0,CNSG,N,N,4230.2,3953.8,165,666.6,2819851.32,0.0,3461183.0,0.0,86529.58,86529.58,0.0,173060.0,0.0,0.0,0.0,0.0,0.0,,3634243.0,0.0,E,DCLA,24300.0,,0.0,SB00D8EA16,Outward Freight Details (4).csv,276.39999999999964,6.990743082604068,859.1184813956787,5.0000245580773965,0,1,FOS → BSCS,1,4,16,13,0,24,0,0.39994280641627256,28198513.2,1409925.6600000001,1.0699074308260408
ADRA,FOS,BSCS,261008890.0,2026-04-16,26041120864.0,P,15.0,2026-04-15,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,20AAACS7062FAZJ,20AAAGM0289C1ZX,9926042054140352.0,CNSG,N,N,4554.6,4428.2,165,666.6,3036096.36,0.0,3726931.0,0.0,93173.28,93173.28,0.0,186347.0,0.0,0.0,0.0,0.0,0.0,,3913278.0,0.0,E,DCLA,26100.0,,0.0,SB00D8F333,Outward Freight Details (4).csv,126.40000000000056,2.854432952441185,859.192464760901,5.000012074277737,0,1,FOS → BSCS,3,4,16,13,0,24,0,0.36642963532979067,30360963.6,1518048.1800000002,1.0285443295244119
ADRA,FOS,BSCS,261008891.0,2026-04-16,26041120961.0,P,16.0,2026-04-15,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,20AAACS7062FAZJ,20AAAGM0289C1ZX,9926042054140358.0,CNSG,N,N,4554.6,4347.4,165,666.6,3036096.36,0.0,3726533.0,0.0,93163.33,93163.33,0.0,186327.0,0.0,0.0,0.0,0.0,0.0,,3912860.0,0.0,E,DCLA,26100.0,,0.0,SB00D8F628,Outward Freight Details (4).csv,207.2000000000008,4.766067074573326,859.1006894129011,5.000009392107892,0,1,FOS → BSCS,3,4,16,13,0,24,0,0.3749182431130215,30360963.6,1518048.1800000002,1.0476606707457332
ADRA,FOS,BSCS,261008894.0,2026-04-17,26041521151.0,P,17.0,2026-04-16,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,20AAACS7062FAZJ,20AAAGM0289C1ZX,9926042054140382.0,CNSG,N,N,4550.2,4323.2,165,666.6,3033163.32,0.0,3722804.0,0.0,93070.1,93070.1,0.0,186141.0,0.0,0.0,0.0,0.0,0.0,,3908945.0,0.0,E,DCLA,26100.0,,0.0,SB00D8FD95,Outward Freight Details (4).csv,227.0,5.250740192450038,859.071029844842,5.000021489178587,0,1,FOS → BSCS,4,4,16,13,0,24,0,0.3803179730295761,30331633.2,1516581.6600000001,1.0525074019245004
ADRA,FOS,BSCS,261008895.0,2026-04-17,26040722276.0,P,18.0,2026-04-17,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,20AAACS7062FAZJ,20AAAGM0289C1ZX,9926042054140388.0,CNSG,N,N,4007.5,3925.3,165,666.6,2671399.5,0.0,3292161.0,0.0,82304.03,82304.03,0.0,164609.0,0.0,0.0,0.0,0.0,0.0,,3456770.0,0.0,E,DCLA,22950.0,,0.0,SB00D9001A,Outward Freight Details (4).csv,82.19999999999982,2.0941074567548927,862.5751715533374,5.000028856425915,0,1,FOS → BSCS,4,4,16,13,0,24,0,0.3700811287192544,26713995.0,1335699.75,1.020941074567549
ADRA,FOS,BSCS,261008896.0,2026-04-18,26040722452.0,P,19.0,2026-04-17,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,20AAACS7062FAZJ,20AAAGM0289C1ZX,9926042054140408.0,CNSG,N,N,4232.0,4041.0,165,666.6,2821051.2,0.0,3462164.0,0.0,86554.1,86554.1,0.0,173109.0,0.0,0.0,0.0,0.0,0.0,,3635273.0,0.0,E,DCLA,24300.0,,0.0,SB00D90548,Outward Freight Details (4).csv,191.0,4.726552833457065,858.9964555765596,5.000023106935432,0,1,FOS → BSCS,5,4,16,13,0,24,0,0.37750839914820195,28210512.0,1410525.6,1.0472655283345707
ADRA,FOS,BSCS,261008898.0,2026-04-19,26041319051.0,P,20.0,2026-04-18,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,20AAACS7062FAZJ,20AAAGM0289C1ZX,9926042054140428.0,CNSG,N,N,4245.4,4089.0,165,666.6,2829983.64,0.0,3485212.0,0.0,87130.3,87130.3,0.0,174261.0,0.0,0.0,0.0,0.0,0.0,,3659473.0,0.0,E,DCLA,24300.0,,0.0,SB00D90A95,Outward Freight Details (4).csv,156.39999999999964,3.824896062606985,861.985443067791,5.000011477063662,0,1,FOS → BSCS,6,4,16,13,0,24,0,0.368220770546363,28299836.400000002,1414991.8200000003,1.0382489606260699
ADRA,FOS,BSCS,261008903.0,2026-04-21,26041521081.0,P,21.0,2026-04-20,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,20AAACS7062FAZJ,20AAAGM0289C1ZX,9926042054140464.0,CNSG,N,N,4232.6,3993.5,165,666.6,2821451.16,0.0,3462459.0,0.0,86561.48,86561.48,0.0,173123.0,0.0,0.0,0.0,0.0,0.0,,3635582.0,8100.0,E,DCLA,24300.0,,0.0,SB00D9175E,Outward Freight Details (4).csv,239.1000000000004,5.987229247527241,858.9476917261258,5.000001444060421,1,1,FOS → BSCS,1,4,17,13,0,24,0,0.3930444540935091,28214511.6,1410725.58,1.0598722924752724
ADRA,FOS,BSCS,261008904.0,2026-04-21,26041719668.0,P,22.0,2026-04-20,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,20AAACS7062FAZJ,20AAAGM0289C1ZX,9926042054140464.0,CNSG,N,N,3994.3,3816.1,165,666.6,2662600.38,0.0,3245972.0,0.0,81149.3,81149.3,0.0,162299.0,0.0,0.0,0.0,0.0,0.0,,3408271.0,0.0,E,DPO,399390.06,,0.0,SB00D91761,Outward Freight Details (4).csv,178.20000000000027,4.669688949451017,853.2836792429212,5.000012322965201,0,1,FOS → BSCS,1,4,17,13,0,24,0,0.3732149014420548,26626003.8,1331300.1900000002,1.0466968894945101
ADRA,FOS,BSCS,261008907.0,2026-04-23,26041722273.0,P,23.0,2026-04-22,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,20AAACS7062FAZJ,20AAAGM0289C1ZX,9926042054140512.0,CNSG,N,N,4228.6,4102.6,165,666.6,2818784.76,0.0,3434565.0,0.0,85864.13,85864.13,0.0,171729.0,0.0,0.0,0.0,0.0,0.0,,3606294.0,0.0,E,DPO,422817.71,,0.0,SB00D925D3,Outward Freight Details (4).csv,126.0,3.07122312679764,852.8340349051695,5.000021836826498,0,1,FOS → BSCS,3,4,17,13,0,24,0,0.37038784972186495,28187847.6,1409392.3800000001,1.0307122312679764
ADRA,FOS,BSCS,261008909.0,2026-04-23,26042024196.0,P,24.0,2026-04-22,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,20AAACS7062FAZJ,20AAAGM0289C1ZX,9926042054140522.0,CNSG,N,N,4232.8,4016.0,165,666.6,2821584.48,0.0,3463650.0,0.0,86591.25,86591.25,0.0,173183.0,0.0,0.0,0.0,0.0,0.0,,3636833.0,0.0,E,DCLA,24300.0,,0.0,SB00D92933,Outward Freight Details (4).csv,216.80000000000013,5.398406374501997,859.2026554526554,5.000014435638705,0,1,FOS → BSCS,3,4,17,13,0,24,0,0.3755819203946075,28215844.8,1410792.2400000002,1.05398406374502
ADRA,FOS,BSCS,261008914.0,2026-04-25,26041521203.0,P,25.0,2026-04-24,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,20AAACS7062FAZJ,20AAAGM0289C1ZX,9926042054140570.0,CNSG,N,N,2938.5,2828.5,165,666.6,1958804.1,0.0,2228207.0,0.0,55705.18,55705.18,0.0,111411.0,0.0,0.0,0.0,0.0,0.0,,2339618.0,0.0,E,DCLA,20250.0,,0.0,SB00D93788,Outward Freight Details (4).csv,110.0,3.888987095633728,796.1946571379956,5.000029171436945,0,1,FOS → BSCS,5,4,17,13,0,24,0,0.37976469773887905,19588041.0,979402.05,1.0388898709563372
ADRA,FOS,BSCS,261008918.0,2026-04-26,26042024202.0,P,26.0,2026-04-26,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,20AAACS7062FAZJ,20AAAGM0289C1ZX,9926042054140604.0,CNSG,N,N,4235.2,4059.0,165,666.6,2823184.32,0.0,3468414.0,0.0,86710.35,86710.35,0.0,173421.0,0.0,0.0,0.0,0.0,0.0,,3641835.0,0.0,E,DCLA,24300.0,,0.0,SB00D940A7,Outward Freight Details (4).csv,176.19999999999982,4.340970682434093,859.8968171514923,5.00000864948648,0,1,FOS → BSCS,6,4,17,13,0,24,0,0.3763997333885329,28231843.2,1411592.1600000001,1.0434097068243409
ADRA,FOS,BSCS,261008921.0,2026-04-27,26041722413.0,P,27.0,2026-04-26,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,20AAACS7062FAZJ,20AAAGM0289C1ZX,9926042054140620.0,CNSG,N,N,2953.5,2857.3,165,666.6,1968803.1,0.0,2320989.0,0.0,58024.73,58024.73,0.0,116050.0,0.0,0.0,0.0,0.0,0.0,,2437039.0,0.0,E,DCLA,27000.0,,0.0,SB00D945D7,Outward Freight Details (4).csv,96.19999999999982,3.366814825184608,825.1359404096834,5.000023696794772,0,1,FOS → BSCS,0,4,18,13,0,24,0,0.3732154157728761,19688031.0,984401.55,1.0336681482518462
ADRA,FOS,BSCS,261008923.0,2026-04-28,26021623859.0,P,28.0,2026-04-27,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,20AAACS7062FAZJ,20AAAGM0289C1ZX,9926042054140636.0,CNSG,N,N,2974.0,2752.4,165W,733.3,2180834.2,0.0,2759494.0,0.0,68987.35,68987.35,0.0,137975.0,0.0,0.0,0.0,0.0,0.0,,2897469.0,0.0,E,DCLA,26400.0,,0.0,SB00D94A01,Outward Freight Details (4).csv,221.5999999999999,8.051155355326257,974.2666442501682,5.000010871558336,0,1,FOS → BSCS,1,4,18,13,0,24,0,0.4341774351053702,21808342.0,1090417.1,1.0805115535532626
ADRA,FOS,BSCS,261008924.0,2026-04-28,26041722839.0,P,29.0,2026-04-27,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,20AAACS7062FAZJ,20AAAGM0289C1ZX,9926042054140654.0,CNSG,N,N,2938.3,2840.7,165,666.6,1958670.78,0.0,2224760.0,0.0,55619.0,55619.0,0.0,111238.0,0.0,0.0,0.0,0.0,0.0,,2335998.0,0.0,E,DCLA,20250.0,,0.0,SB00D94DAA,Outward Freight Details (4).csv,97.60000000000036,3.435772872883457,795.0168464758533,5.0,0,1,FOS → BSCS,1,4,18,13,0,24,0,0.37717208759897963,19586707.8,979335.3900000001,1.0343577287288346
ADRA,FOS,BSCS,261008925.0,2026-04-29,26042024220.0,P,30.0,2026-04-28,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,20AAACS7062FAZJ,20AAAGM0289C1ZX,9926042054140664.0,CNSG,N,N,4244.8,4147.2,165,666.6,2829583.68,0.0,3476960.0,0.0,86924.0,86924.0,0.0,173848.0,0.0,0.0,0.0,0.0,0.0,,3650808.0,0.0,E,DCLA,24300.0,,0.0,SB00D95185,Outward Freight Details (4).csv,97.60000000000036,2.353395061728404,860.0659630606859,5.0,0,1,FOS → BSCS,2,4,18,13,0,24,0,0.3723878658299904,28295836.8,1414791.84,1.023533950617284
ADRA,FOS,BSCS,261008929.0,2026-04-30,26021623929.0,P,31.0,2026-04-29,1421318.0,SAIL,20AAACS7062FAZJ,SAIL,20AAACS7062FAZJ,20AAAGM0289C1ZX,9926042054140696.0,CNSG,N,N,3175.6,3089.0,165,666.6,2116854.96,0.0,2637440.0,0.0,65936.0,65936.0,0.0,131872.0,0.0,0.0,0.0,0.0,0.0,,2769312.0,0.0,E,DCLA,28200.0,,0.0,SB00D95B18,Outward Freight Details (4).csv,86.59999999999991,2.803496277112332,872.0594533316539,5.0,0,1,FOS → BSCS,3,4,18,13,0,24,0,0.3738738458363503,21168549.6,1058427.4800000002,1.0280349627711234
